Proteins
MaxQuant:feature intensity,ass_0,ass_1,ass_2,ass_3,ass_4,ass_5,ass_6,ass_7,SV_config_2,SV_config_1,SV_config_1_L,SV_config_2_H,SV_config_2_L,SV_config_1_H
prot_2053,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2054,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2055,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2056,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1462500.0,0.0,0.0,666780.0
prot_2057,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3680300.0,2557300.0,2709200.0,3219700.0
prot_2058,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2059,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2060,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2061,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2062,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9760800.0,7674100.0,9007600.0,8706400.0
prot_2063,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2064,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,752740.0,710500.0,0.0
prot_2065,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2066,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2067,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2068,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1711900.0,3827000.0,4767900.0,2407300.0
prot_2069,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2070,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,862140.0,0.0,0.0,769120.0
prot_2071,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4051200.0,3078600.0,4136200.0,3457800.0
prot_2072,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1339300.0,380860.0,269650.0,945290.0
prot_2073,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8551600.0,3484200.0,4810800.0,7117900.0
prot_2074,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2075,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2076,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2077,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2078,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,247050.0,77590.0,110860.0,208700.0
prot_2079,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2080,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,0.0,0.0
prot_2081,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,869110.0,0.0,0.0,744910.0
prot_2082,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2083,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2084,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5970100.0,5988700.0,7460500.0,5159300.0
prot_2085,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2086,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2087,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2088,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2089,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2090,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.3397E7,1.0029E7,1.2067E7,9667000.0
prot_2091,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1471300.0,2681700.0,2231700.0,2113400.0
prot_2092,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2093,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2094,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2338200.0,1840400.0,1671600.0,1593800.0
prot_2095,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2096,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.3199E7,1.5822E7,1.9359E7,1.664E7
prot_2097,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2098,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2099,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2100,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4873500.0,3724500.0,5567500.0,4074400.0
prot_2101,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0575E7,6830400.0,8354300.0,8702500.0
prot_2102,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2058000.0,630280.0,750010.0,1447600.0
prot_2103,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1978800.0,2830500.0,3736600.0,1850600.0
prot_2105,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2106,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2107,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2108,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2109,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2110,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4.8574E7,2.1895E7,2.7658E7,5.0605E7
prot_2111,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3084700.0,2784600.0,2774600.0,3160400.0
prot_2112,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2113,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2114,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2115,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,247230.0,0.0,0.0,133260.0
prot_2116,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2117,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5.7166E7,3.8617E7,4.5989E7,4.1326E7
prot_2118,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2119,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2165800.0,854840.0,1784300.0,5975200.0
prot_2120,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,795960.0,675190.0,683680.0,728360.0
prot_2121,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2122,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2123,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2124,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2125,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2126,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2127,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2128,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2129,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2130,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.8956E7,1.3173E7,1.7707E7,1.7581E7
prot_2131,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2132,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,348740.0,0.0,0.0,331540.0
prot_2133,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2134,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2135,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2136,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1284900.0,2131900.0,2713800.0,1336400.0
prot_2137,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2138,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2139,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2140,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2141,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2091800.0,974500.0,1180800.0,2417900.0
prot_2142,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2143,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2144,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,96304.0,31648.0,38827.0,76548.0
prot_2145,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2146,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2147,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2148,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1637200.0,0.0,0.0,1154200.0
prot_2149,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2150,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2151,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2152,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9485800.0,3430700.0,3468700.0,8409700.0
prot_2153,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2154,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2155,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2510400.0,1435800.0,2021900.0,1773200.0
prot_2156,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2157,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2158,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2159,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2160,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2161,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2162,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1081500.0,2224500.0,3069100.0,929030.0
prot_2163,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2164,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1532000.0,689330.0,1245900.0,1003900.0
prot_2165,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2166,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2167,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2168,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2169,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2170,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2171,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2172,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,145880.0,45404.0,54011.0,131180.0
prot_2173,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2174,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2175,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2176,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2177,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2178,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3.8491E8,2.1054E8,2.835E8,3.1512E8
prot_2179,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2180,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,6661200.0,3065300.0,3051700.0,6365900.0
prot_2181,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2182,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9214700.0,5894800.0,8164000.0,9122600.0
prot_2183,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1102400.0,305660.0,339840.0,676140.0
prot_2184,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8482500.0,3990300.0,6058700.0,6602400.0
prot_2185,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2186,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2187,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2188,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2189,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2190,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2191,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,272590.0,39461.0,61582.0,149390.0
prot_2192,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2193,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2194,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2195,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2196,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3293100.0,1831600.0,2028300.0,3525300.0
prot_2197,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2198,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2199,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2200,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2201,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4275700.0,587620.0,634030.0,1738500.0
prot_2202,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2203,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2204,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1220700.0,209240.0,327950.0,1284900.0
prot_2205,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2206,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1965000.0,819120.0,1022100.0,1339500.0
prot_2207,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.8988E7,6233800.0,8392000.0,1.6341E7
prot_2208,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2209,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2210,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2211,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2212,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2213,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2214,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2215,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2216,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2217,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,126820.0,280350.0,0.0
prot_2218,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2219,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2220,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2221,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,496530.0,539950.0,650970.0,450300.0
prot_2222,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2223,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2224,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,518820.0,149770.0,207380.0,457320.0
prot_2225,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2226,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2227,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2228,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2229,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2230,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2231,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,0.0,0.0
prot_2232,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1601900.0,641520.0,1038200.0,858380.0
prot_2233,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2234,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1034300.0,902870.0,1510000.0,1218500.0
prot_2235,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2236,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2237,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2238,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,615480.0,0.0,0.0,262470.0
prot_2239,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8647200.0,6672700.0,7759900.0,9482700.0
prot_2240,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,465690.0,0.0,0.0,349300.0
prot_2241,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.6527E7,8572200.0,9369300.0,1.1227E7
prot_2242,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2243,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,959270.0,226810.0,249680.0,840090.0
prot_2244,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,773130.0,0.0,0.0,750360.0
prot_2245,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2246,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,490290.0,259490.0,353760.0,316050.0
prot_2247,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2248,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2249,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.6864E7,5356700.0,8912500.0,8867800.0
prot_2250,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2251,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2252,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2253,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,412260.0,469620.0,0.0
prot_2254,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1289100.0,0.0,0.0,488460.0
prot_2255,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,211030.0,112540.0,126370.0,271360.0
prot_2256,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2257,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,782420.0,1261700.0,1278400.0,684480.0
prot_2258,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1465700.0,2296700.0,1412100.0,1112700.0
prot_2259,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2260,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2261,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2262,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2263,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2264,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2265,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2266,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2267,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2268,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2269,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2270,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2271,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2272,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,489880.0,387710.0,329720.0,552460.0
prot_2273,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,238540.0,0.0,0.0,158830.0
prot_2274,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5711400.0,5267300.0,6538700.0,5162800.0
prot_2275,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,193950.0,98904.0,160420.0,143910.0
prot_2276,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2277,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2278,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2279,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2280,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2281,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2282,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2283,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2284,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2285,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2286,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1133200.0,501780.0,533710.0,1302900.0
prot_2287,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7904000.0,3774400.0,4692600.0,6322000.0
prot_2288,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2289,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3.0614E7,1.6339E7,1.9317E7,2.5844E7
prot_2290,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2291,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2292,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4720100.0,1910700.0,1907500.0,4669300.0
prot_2293,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2294,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3213500.0,741270.0,1167400.0,2384700.0
prot_2295,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2296,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2297,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3016500.0,2175100.0,3032600.0,2611200.0
prot_2298,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2299,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2300,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2301,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,92843.0,143070.0,0.0
prot_2302,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2303,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2304,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2305,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2306,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2307,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3038100.0,0.0,0.0,1472800.0
prot_2308,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2309,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2310,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2311,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_2312,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4.0354E7,2.4628E7,3.1015E7,3.5955E7
prot_2313,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
